,species,id,name,sex,accuracy,birthYear,acquisition,originDate,originLocation,mother,father,transfers,currently,region,status,statusDate,COD,notes,transferDate,transfer,entryDate
1652,Bottlenose,NOA0003915,Calf,F,a,,Born,1979-11-18,Unknown,,,,New England Aquarium,US,Died,1979-11-18,Premature/Still birth,,,US,1979-11-18
1653,Bottlenose,NOA0003916,Echo,M,a,,Born,1979-11-20,Unknown,,,,New England Aquarium,US,Died,1981-01-08,CHRONIC BRONCHIAL PNEUMONIA,,,US,1979-11-20
1654,Bottlenose,NOA0003928,,F,a,1981,Born,1981-02-01,Unknown,,,,New England Aquarium,US,Died,1981-02-01,Premature/Still birth,,,US,1981-02-01
1655,Bottlenose,NOA0003929,,F,a,,Born,1981-04-26,Unknown,,,,New England Aquarium,US,Died,1981-04-26,Premature/Still birth,,,US,1981-04-26
1656,Bottlenose,NOA0003938,Orion,M,a,,Born,1982-02-22,Unknown,,,,New England Aquarium,US,Died,1984-01-10,DIAGNOSIS OPEN,,,US,1982-02-22
1657,Bottlenose,NOA0003939,Gin,F,e,,Capture,1972-06-21,Unknown,,,,New England Aquarium,US,Died,1983-06-15,"ANEMIA, LIVER FAILURE; ETOLOGY",,,US,1972-06-21
1658,Bottlenose,NOA0003972,Capri,F,u,,Capture,1988-08-30,Unknown,,,,New England Aquarium,US,Died,1989-05-30,"MYOSITIS, HEPATITIS, & TRACHEITIS",,,US,1988-08-30
1659,Bottlenose,NOA0004077,,M,a,,Born,1992-04-27,Unknown,,,,New England Aquarium,US,Died,1992-05-03,,,,US,1992-04-27
1660,Atlantic White- Sided,NOA0005786,,M,e,1994,Rescue,1996-04-05,Unknown,,,,New England Aquarium,US,Released,1996-04-05,MMPA 109h,,,US,1996-04-05
1661,Harbor Porpoise,NOA0005789,,M,e,1994,Rescue,1996-10-09,Unknown,,,,New England Aquarium,US,Released,1996-10-09,MMPA 109h,,,US,1996-10-09
1662,Atlantic White- Sided,NOA0005790,,U,e,1994,Rescue,1996-12-22,Unknown,,,,New England Aquarium,US,Released,1996-12-22,MMPA 109h,,,US,1996-12-22
1664,Bottlenose,NOA0005415,Misty I,F,e,1965,Capture,1966-02-01,Unknown,,,,"Niagara, Aquarium of",US,Died,1976-08-15,CANDIDIASIS,,,US,1966-02-01
1665,Bottlenose,NOA0005416,Sailor,M,e,1965,Capture,1966-05-01,Unknown,,,,"Niagara, Aquarium of",US,Died,1976-06-21,GASTRIC FOREIGN BODIES ANESTHETIC SHOCK,,,US,1966-05-01
1666,Bottlenose,NOA0005417,Spray,F,a,,Born,1974-07-25,Unknown,,,,"Niagara, Aquarium of",US,Died,1983-05-08,BRONCHOPNEUMONIA PULMONARY ABSCESSES,,,US,1974-07-25
1667,Bottlenose,NOA0005418,Christmas,F,a,,Born,1979-12-25,Unknown,,,,"Niagara, Aquarium of",US,Died,1980-01-06,PULMONARY PNEUMOCYSTOSIS,,,US,1979-12-25
1668,Bottlenose,NOA0005426,X,F,u,,Capture,1983-06-23,Unknown,,,,"Niagara, Aquarium of",US,Died,1983-06-23,PSYCOGENIC SHOCK,,,US,1983-06-23
1669,Bottlenose,NOA0005427,X,F,u,,Capture,1983-06-22,Unknown,,,,"Niagara, Aquarium of",US,Released,1983-07-07,,,,US,1983-06-22
1670,Bottlenose,NOA0005428,Splash,F,u,,Capture,1983-07-12,Unknown,,,,"Niagara, Aquarium of",US,Died,1995-02-10,"Euthanasia: Life threatening condition involvingpain/suffering",,,US,1983-07-12
1671,Bottlenose,NOA0005431,Charlie,F,u,,Capture,1988-02-03,Unknown,,,,"Niagara, Aquarium of",US,Died,1988-04-19,ACUTE GASTRITIS WITH LEUKOCYTOSIS,,,US,1988-02-03
1672,Bottlenose,NOA0001705,,M,e,1982,Capture,1988-07-13,Unknown,,,,Long Marine Laboratory,US,Released,1990-10-06,,,,US,1988-07-13
1673,Bottlenose,NOA0001706,,M,e,1982,Capture,1988-07-12,Unknown,,,,Long Marine Laboratory,US,Released,1990-10-06,,,,US,1988-07-12
1674,Bottlenose,NOA0000279,Punahele,M,e,1968,Capture,1972-12-31,Unknown,,,,Sea Life Park Hawaii,US,Died,2013-04-01,cardiomyopathy; gastric neoplasm,,,US,1972-12-31
1675,Bottlenose,NOA0000289,Itsy Bitsy,F,a,,Born,1978-06-15,Unknown,,,,Sea Life Park Hawaii,US,Died,2013-03-26,acute severe pulmonary effusion,,,US,1978-06-15
1676,Bottlenose,NOA0000290,Keola,M,a,,Born,1976-03-23,Unknown,,,,Sea Life Park Hawaii,US,Died,2004-04-27,"chronic pulmonary and renal disease, senility",,,US,1976-03-23
1677,Bottlenose,NOA0000355,,F,u,,Capture,1984-09-06,Unknown,,,,Sea Life Park Hawaii,US,Died,2003-10-23,Dystocia,,,US,1984-09-06
1678,Unspecified Or Porpoise,NOA0000411,Pohaikealoha,F,a,1991,Born,1991-11-08,Unknown,,,,Sea Life Park Hawaii,US,Died,1999-09-21,Post mortem results pending histology & cultures,,,US,1991-11-08
1679,Bottlenose,NOA0000418,Ahi,M,a,1994,Born,1994-06-07,Unknown,,,,Sea Life Park Hawaii,US,Died,2015-03-13,pleuropneumonia; pending final results of histopathology,,,US,1994-06-07
1681,Bottlenose,NOA0000343,,F,e,,Capture,1969-01-15,Unknown,,,,Sea Life Park Hawaii,US,Died,1998-06-19,"Euthanasia: Life threatening condition involvingpain/suffering",,,US,1969-01-15
1682,Bottlenose,NOA0006317,Lupita,F,a,,Born,2006-03-22,Unknown,,,,Sea Life Park Hawaii,US,Died,2012-07-12,"complications to foreign object ingestion; histopathologypending",,,US,2006-03-22
1683,Bottlenose,NOA0006370,Poliahu's Calf,U,a,,Born,2007-01-18,Unknown,,,,Sea Life Park Hawaii,US,Died,2007-08-11,failure to thrive; general organ failure; histology pending,,,US,2007-01-18
1684,Unspecified Or Porpoise,NOA0006429,Kekaimalu's Calf,U,a,,Born,2007-10-20,Unknown,,,,Sea Life Park Hawaii,US,Died,2008-11-20,"Pathology pending, no significant findings; abnormal grossadrenal gland architecture",,,US,2007-10-20
1685,Bottlenose,NOA0006573,Naia's Calf,M,a,,Born,2006-10-31,Unknown,,,,Sea Life Park Hawaii,US,Died,2006-10-31,lived only 5-6 minutes,,,US,2006-10-31
1686,Bottlenose,NOA0006574,Polianu's Fetus,F,a,2009,Born,2009-02-06,Unknown,,,,Sea Life Park Hawaii,US,Died,2009-02-06,Premature/Still birth,,,US,2009-02-06
1687,Bottlenose,NOA0006576,Waiohakaupo,F,a,2009,Born,2009-07-06,Unknown,,,,Sea Life Park Hawaii,US,Died,2009-08-04,"sudden death, pending histopathology results",,,US,2009-07-06
1688,Bottlenose,NOA0006784,Hi'iaka's Calf,F,a,,Born,2012-02-13,Unknown,,,,Sea Life Park Hawaii,US,Died,2012-02-22,acute distress secondary to maternal trauma,,,US,2012-02-13
1689,Bottlenose,NOA0003690,Lady,F,e,1954,Capture,1967-01-04,Unknown,,,,Ocean Reef Club,US,Died,1993-09-23,CHRONIC-ACTIVE HEPATITIS,,,US,1967-01-04
1690,Bottlenose,NOA0003691,Caesar,F,u,,Capture,1967-01-04,Unknown,,,,Ocean Reef Club,US,Died,1986-09-12,SEPTICEMIA & TOXEMIA,,,US,1967-01-04
1691,Bottlenose,NOA0010127,Mirabella,F,a,2014,Born,2014-01-09,Unknown,,,,Six Flags Discovery Kingdom,US,Died,2014-04-18,bacterial pneumonia,,,US,2014-01-09
1692,Bottlenose,NOA0010130,Unnamed,M,a,,Born,2014-03-17,Unknown,,,,Six Flags Discovery Kingdom,US,Died,2014-03-28,updated: trama from the mother,,,US,2014-03-17
1693,Bottlenose,NOA0005602,Cody,M,a,1996,Born,1996-05-12,Unknown,,,,Six Flags Great Adventure,US,Died,2012-04-16,undetermined; necropsy results pending,,,US,1996-05-12
1694,Amazon River; Boto,NOA0000093,Chuckles,M,e,1968,Unknown,1970-10-23,Unknown,,,,Pittsburgh Zoo,US,Died,2002-02-20,suspected kidney problems,,,US,1970-10-23
1696,Bottlenose,NOA0002268,,F,e,1976,Capture,1982-04-16,Unknown,,,,Point Defiance Zoo and Aquarium,US,Died,1983-02-10,POST PYLORIC ULCER; PNEUMONIA,,,US,1982-04-16
1697,Pacific White-Sided,NOA0002273,Sounder,M,e,1981,Rescue,1983-08-10,Unknown,,,,Point Defiance Zoo and Aquarium,US,Died,1986-02-28,ULCERS,,,US,1983-08-10
1699,Beluga Whale,NOA0002290,,M,a,1992,Born,1992-08-02,Unknown,,,,Point Defiance Zoo and Aquarium,US,Died,1992-08-02,LARYNGEAL DISLOCATION,,,US,1992-08-02
1700,Beluga Whale,NOA0002292,,F,a,,Born,1994-07-15,Unknown,,,,Point Defiance Zoo and Aquarium,US,Died,1994-07-15,DROWNED,,,US,1994-07-15
1701,Beluga Whale,NOA0003083,,M,a,,Born,1993-09-13,Unknown,,,,Point Defiance Zoo and Aquarium,US,Died,2006-09-04,necrotizing hepatitis,,,US,1993-09-13
1702,Beluga Whale,NOA0006375,Qannik,M,a,,Born,2000-07-15,Unknown,,,,Point Defiance Zoo and Aquarium,US,Died,2009-03-23,septic shock dure to bloodstream infection (N filed),,,US,2000-07-15
1703,False Killer Whale,NOA0000187,Makapuu,F,e,1957,Capture,1965-05-12,Unknown,,,,Sea Life Park Hawaii,US,Died,1991-02-17,GRANULOMATOUS PNEUMONIA & SEPTICEMIA,,,US,1965-05-12
1704,False Killer Whale,NOA0000188,I'anui,M,e,1966,Capture,1972-03-11,Unknown,,,,Sea Life Park Hawaii,US,Died,1987-07-26,VASCULITIS/NON-SUPPURATIVE ENCEPHALITIS,,,US,1972-03-11
1705,False Killer Whale,NOA0000189,,F,e,1972,Capture,1976-09-13,Unknown,,,,Sea Life Park Hawaii,US,Died,1978-11-19,PNEUMONIA,,,US,1976-09-13
1706,False Killer Whale,NOA0000190,Ola,M,u,,Capture,1967-08-22,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-03-22,,,,US,1967-08-22
1707,False Killer Whale,NOA0000191,Olelo,F,u,,Capture,1965-07-20,Unknown,,,,Sea Life Park Hawaii,US,Died,1970-03-05,,,,US,1965-07-20
1708,False Killer Whale,NOA0000192,Tita,F,u,,Capture,1964-05-06,Unknown,,,,Sea Life Park Hawaii,US,Died,1964-05-08,,,,US,1964-05-06
1709,Melon-Headed Whale,NOA0000193,,F,u,,Capture,1978-09-26,Unknown,,,,Sea Life Park Hawaii,US,Died,1980-02-20,ANEURYSM,,,US,1978-09-26
1710,Melon-Headed Whale,NOA0000195,Mahukona,F,u,,Capture,1966-12-17,Unknown,,,,Sea Life Park Hawaii,US,Died,1966-12-30,,,,US,1966-12-17
1711,Bottlenose,NOA0000198,,F,e,1975,Capture,1978-09-14,Unknown,,,,Sea Life Park Hawaii,US,Died,1984-06-28,PULMONARY INSUFFICIENCY,,,US,1978-09-14
1712,Bottlenose,NOA0000199,Apo,F,u,,Capture,1965-04-14,Unknown,,,,Sea Life Park Hawaii,US,Died,1980-09-01,PNEUMONIA,,,US,1965-04-14
1713,Bottlenose,NOA0000200,Hanauma,M,u,,Capture,1969-05-07,Unknown,,,,Sea Life Park Hawaii,US,Died,1974-01-27,,,,US,1969-05-07
1714,Bottlenose,NOA0000202,Mikimiki,M,u,,Capture,1970-12-09,Unknown,,,,Sea Life Park Hawaii,US,Died,1974-09-19,,,,US,1970-12-09
1715,Bottlenose,NOA0000203,,U,u,,Capture,1974-05-25,Unknown,,,,Sea Life Park Hawaii,US,Released,1974-05-25,,,,US,1974-05-25
1716,Bottlenose,NOA0000204,Kaulana,F,a,,Born,1977-05-29,Unknown,,,,Sea Life Park Hawaii,US,Died,1983-10-28,ENTEROTOXEMIA & FOOD POISONING,,,US,1977-05-29
1717,Bottlenose,NOA0000205,Noenoe,F,u,,Capture,1969-06-13,Unknown,,,,Sea Life Park Hawaii,US,Died,1970-03-25,,,,US,1969-06-13
1718,Bottlenose,NOA0000206,Keiki,M,u,,Capture,1964-05-24,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-06-04,,,,US,1964-05-24
1719,Bottlenose,NOA0000207,Kaipo,F,u,,Capture,1969-05-29,Unknown,,,,Sea Life Park Hawaii,US,Died,1970-02-20,,,,US,1969-05-29
1720,Rough-Toothed,NOA0000208,Meaolamakani,M,e,1973,Rescue,1976-06-27,Unknown,,,,Sea Life Park Hawaii,US,Died,1984-08-30,DROWNING,,,US,1976-06-27
1721,Rough-Toothed,NOA0000209,Malia,F,u,,Capture,1964-05-14,Unknown,,,,Sea Life Park Hawaii,US,Died,1980-06-13,HEPATITIS/POSSIBE BACTERIAL ETIOLOGY,,,US,1964-05-14
1722,Unspecified Or Porpoise,NOA0000210,"Hybrid StenoMamo",U,a,1971,Born,1971-10-04,Unknown,,,,Sea Life Park Hawaii,US,Died,1975-09-27,,,,US,1971-10-04
1723,Rough-Toothed,NOA0000211,,M,u,,Capture,1974-05-24,Unknown,,,,Sea Life Park Hawaii,US,Released,1974-05-30,,,,US,1974-05-24
1724,Rough-Toothed,NOA0000212,,F,u,,Capture,1974-05-24,Unknown,,,,Sea Life Park Hawaii,US,Released,1974-05-30,,,,US,1974-05-24
1725,Rough-Toothed,NOA0000213,,F,u,,Capture,1974-09-27,Unknown,,,,Sea Life Park Hawaii,US,Died,1975-02-23,SEPTICEMIA,,,US,1974-09-27
1726,Rough-Toothed,NOA0000214,Hou,F,u,,Capture,1965-05-05,Unknown,,,,Sea Life Park Hawaii,US,Died,1970-02-08,,,,US,1965-05-05
1727,Rough-Toothed,NOA0000215,Maa,F,u,,Capture,1968-08-22,Unknown,,,,Sea Life Park Hawaii,US,Died,1974-01-08,,,,US,1968-08-22
1728,Rough-Toothed,NOA0000216,Mahina,F,u,,Capture,1969-07-17,Unknown,,,,Sea Life Park Hawaii,US,Died,1970-09-18,,,,US,1969-07-17
1729,Rough-Toothed,NOA0000217,Makalani,F,u,,Capture,1969-08-06,Unknown,,,,Sea Life Park Hawaii,US,Died,1973-10-02,,,,US,1969-08-06
1730,Rough-Toothed,NOA0000218,Mailohi,F,u,,Capture,1971-08-08,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-05-15,,,,US,1971-08-08
1731,Rough-Toothed,NOA0000219,Makana,F,u,,Capture,1972-06-08,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-11-28,INTESTINAL BACTERIAL INFECTION,,,US,1972-06-08
1732,Short-Finned Pilot Whale,NOA0000222,Kilakila,M,u,,Capture,1972-09-24,Unknown,,,,Sea Life Park Hawaii,US,Died,1979-07-04,GENERALIZED NECROSIS,,,US,1972-09-24
1733,Short-Finned Pilot Whale,NOA0000223,Holokai I,M,u,,Capture,1970-03-10,Unknown,,,,Sea Life Park Hawaii,US,Died,1970-03-18,,,,US,1970-03-10
1734,Short-Finned Pilot Whale,NOA0000224,Holokai Ii,F,u,,Capture,1970-03-27,Unknown,,,,Sea Life Park Hawaii,US,Died,1970-07-25,,,,US,1970-03-27
1735,Short-Finned Pilot Whale,NOA0000225,Nubs,M,u,,Capture,1971-06-16,Unknown,,,,Sea Life Park Hawaii,US,Died,1971-07-25,,,,US,1971-06-16
1736,Short-Finned Pilot Whale,NOA0000226,X,U,u,,Capture,1972-09-27,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-10-04,,,,US,1972-09-27
1737,Short-Finned Pilot Whale,NOA0000227,X,U,u,,Capture,1972-10-26,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-11-07,,,,US,1972-10-26
1738,Short-Finned Pilot Whale,NOA0000228,X,U,u,,Capture,1972-10-27,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-11-11,,,,US,1972-10-27
1739,Pantropical Spotted,NOA0000231,X,F,u,,Capture,1971-01-30,Unknown,,,,Sea Life Park Hawaii,US,Died,1971-02-20,,,,US,1971-01-30
1740,Pantropical Spotted,NOA0000232,,F,u,,Capture,1971-02-05,Unknown,,,,Sea Life Park Hawaii,US,Died,,,,,US,1971-02-05
1741,Pantropical Spotted,NOA0000233,Makamae,M,u,,Capture,1971-02-11,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-02-24,,,,US,1971-02-11
1742,Pantropical Spotted,NOA0000234,Ilima,F,u,,Capture,1971-02-11,Unknown,,,,Sea Life Park Hawaii,US,Died,1971-04-06,,,,US,1971-02-11
1743,Pantropical Spotted,NOA0000235,Mokunani,M,u,,Capture,1971-02-12,Unknown,,,,Sea Life Park Hawaii,US,Died,1971-07-28,,,,US,1971-02-12
1744,Pygmy Killer Whale,NOA0000236,X,U,u,,Capture,1963-07-16,Unknown,,,,Sea Life Park Hawaii,US,Died,1963-08-04,RESPIRATORY INFECTION,,,US,1963-07-16
1745,Pygmy Killer Whale,NOA0000237,X,M,u,,Capture,1970-12-15,Unknown,,,,Sea Life Park Hawaii,US,Died,1970-12-26,,,,US,1970-12-15
1746,Pygmy Killer Whale,NOA0000238,X,F,u,,Capture,1971-12-18,Unknown,,,,Sea Life Park Hawaii,US,Died,1971-12-20,,,,US,1971-12-18
1747,Spinner,NOA0000243,(No Name),M,u,,Capture,1972-07-25,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-07-29,CAPTURE RELATED,,,US,1972-07-25
1748,Spinner,NOA0000244,Nani,F,u,,Capture,1969-12-04,Unknown,,,,Sea Life Park Hawaii,US,Died,1973-09-09,,,,US,1969-12-04
1749,Spinner,NOA0000245,Kelekele,M,u,,Capture,1972-10-19,Unknown,,,,Sea Life Park Hawaii,US,Died,1973-02-04,,,,US,1972-10-19
1750,Spinner,NOA0000246,(No Name),M,u,,Capture,1972-10-16,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-10-29,,,,US,1972-10-16
1751,Spinner,NOA0000247,Laka,F,u,,Capture,1968-07-03,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-06-29,,,,US,1968-07-03
1752,Spinner,NOA0000248,Puka,M,u,,Capture,1968-11-01,Unknown,,,,Sea Life Park Hawaii,US,Died,1974-01-09,,,,US,1968-11-01
1753,Spinner,NOA0000249,Alii,M,u,,Capture,1968-11-01,Unknown,,,,Sea Life Park Hawaii,US,Died,1971-04-04,,,,US,1968-11-01
1754,Spinner,NOA0000250,Pikake,F,u,,Capture,1968-12-11,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-06-18,,,,US,1968-12-11
1755,Spinner,NOA0000251,Moana,F,u,,Capture,1970-07-09,Unknown,,,,Sea Life Park Hawaii,US,Died,1971-08-17,,,,US,1970-07-09
1756,Spinner,NOA0000252,(No Name),F,u,,Capture,1970-09-24,Unknown,,,,Sea Life Park Hawaii,US,Died,1970-09-24,DIED AT CAPTURE,,,US,1970-09-24
1757,Spinner,NOA0000253,Akamai,M,u,,Capture,1963-09-13,Unknown,,,,Sea Life Park Hawaii,US,Died,1970-06-06,,,,US,1963-09-13
1758,Spinner,NOA0000254,Pukoo,F,u,,Capture,1966-04-20,Unknown,,,,Sea Life Park Hawaii,US,Died,1970-09-24,,,,US,1966-04-20
1759,Spinner,NOA0000255,Tita,F,u,,Capture,1966-05-13,Unknown,,,,Sea Life Park Hawaii,US,Died,1973-06-26,,,,US,1966-05-13
1760,Spinner,NOA0000256,Waimea,M,u,,Capture,1968-03-06,Unknown,,,,Sea Life Park Hawaii,US,Died,1970-06-29,,,,US,1968-03-06
1761,Spinner,NOA0000257,Kamai,M,u,,Capture,1968-12-12,Unknown,,,,Sea Life Park Hawaii,US,Died,1977-05-25,FIBRINOUS PERICARDITIS & PLEURITIS,,,US,1968-12-12
1762,Spinner,NOA0000258,Nohea,M,u,,Capture,1969-12-04,Unknown,,,,Sea Life Park Hawaii,US,Died,1973-03-07,KILLED BY ANOTHER DOLPHIN,,,US,1969-12-04
1764,Spinner,NOA0000260,Maile,F,u,,Capture,1972-07-25,Unknown,,,,Sea Life Park Hawaii,US,Died,1979-05-30,HEPATOSIS; CHOLANGITIS & PANCREATITIS,,,US,1972-07-25
1765,Spinner,NOA0000261,Komohana,F,u,,Capture,1970-06-11,Unknown,,,,Sea Life Park Hawaii,US,Died,1976-10-23,LIVER FAILURE,,,US,1970-06-11
1766,Spinner,NOA0000262,Haole,M,u,,Capture,1963-01-03,Unknown,,,,Sea Life Park Hawaii,US,Died,1972-05-02,,,,US,1963-01-03
1767,Spinner,NOA0000263,Pomaikai,F,a,1975,Born,1975-09-08,Unknown,,,,Sea Life Park Hawaii,US,Died,1979-05-22,HEPATITIS,,,US,1975-09-08
1768,Spinner,NOA0000264,Mahealani,F,u,,Capture,1974-05-23,Unknown,,,,Sea Life Park Hawaii,US,Died,1980-01-13,HEART FAILURE,,,US,1974-05-23
1769,Spinner,NOA0000265,(No Name),U,u,,Capture,1974-05-26,Unknown,,,,Sea Life Park Hawaii,US,Released,1974-05-26,,,,US,1974-05-26
1770,Spinner,NOA0000266,(No Name),F,u,,Capture,1974-05-26,Unknown,,,,Sea Life Park Hawaii,US,Died,1974-06-13,PANCREATITIS,,,US,1974-05-26
1771,Spinner,NOA0000267,Pamakani,M,u,,Capture,1974-05-29,Unknown,,,,Sea Life Park Hawaii,US,Died,1976-01-24,ENTEROTOXEMIA,,,US,1974-05-29
1772,Spinner,NOA0000269,Mo'o,M,u,,Capture,1974-08-14,Unknown,,,,Sea Life Park Hawaii,US,Died,1974-12-24,JUMPED OUT,,,US,1974-08-14
1773,Spinner,NOA0000270,Auwaha,F,u,,Capture,1974-08-18,Unknown,,,,Sea Life Park Hawaii,US,Died,1977-04-02,TRAUMA,,,US,1974-08-18
1774,Spinner,NOA0000271,Kahiku,F,u,,Capture,1975-08-13,Unknown,,,,Sea Life Park Hawaii,US,Died,1976-07-23,ANEMIA,,,US,1975-08-13
1775,Spinner,NOA0000272,Lilinoe,F,u,,Capture,1975-08-22,Unknown,,,,Sea Life Park Hawaii,US,Died,1977-11-21,PARASITES,,,US,1975-08-22
1776,Spinner,NOA0000273,Apiki,M,u,,Capture,1976-08-27,Unknown,,,,Sea Life Park Hawaii,US,Died,1980-02-09,PNEUMONITIS,,,US,1976-08-27
1777,Spinner,NOA0000274,Lioele,M,e,1968,Capture,1976-09-02,Unknown,,,,Sea Life Park Hawaii,US,Died,1982-02-19,"CHOLANGITIS, CHRONIC, PARASITIC",,,US,1976-09-02
1778,Spinner,NOA0000275,Kehaulani,F,e,1970,Capture,1976-09-09,Unknown,,,,Sea Life Park Hawaii,US,Released,1983-06-07,,,,US,1976-09-09
1779,Spinner,NOA0000276,Kehaulani's Calf,U,a,,Born,1977-07-21,Unknown,,,,Sea Life Park Hawaii,US,Died,1977-07-24,TRAUMA,,,US,1977-07-21
1780,Bottlenose,NOA0000278,Ilima,F,e,1963,Capture,1972-12-31,Unknown,,,,Sea Life Park Hawaii,US,Died,1977-12-26,PNEUMONIA,,,US,1972-12-31
1781,Bottlenose,NOA0000283,Kanewai,M,e,1968,Capture,1972-12-31,Unknown,,,,Sea Life Park Hawaii,US,Died,1984-04-03,UNDETERMINED,,,US,1972-12-31
1782,Bottlenose,NOA0000284,Kainui,F,e,1963,Capture,1972-12-31,Unknown,,,,Sea Life Park Hawaii,US,Died,1976-11-02,,,,US,1972-12-31
1783,Bottlenose,NOA0000285,Pupuka,F,e,1963,Capture,1972-12-31,Unknown,,,,Sea Life Park Hawaii,US,Died,1974-06-17,,,,US,1972-12-31
1784,Bottlenose,NOA0000286,Ilima's Calf,M,a,1973,Born,1973-04-07,Unknown,,,,Sea Life Park Hawaii,US,Died,1973-04-17,,,,US,1973-04-07
1785,Bottlenose,NOA0000288,Cni,F,e,,Capture,1974-07-13,Unknown,,,,Sea Life Park Hawaii,US,Died,1982-10-27,HEART-MURAL THROMBOSIS & FOCAL MYOCARD,,,US,1974-07-13
1786,Spinner,NOA0000334,Hikino,M,u,,Capture,1970-12-04,Unknown,,,,Sea Life Park Hawaii,US,Released,1972-08-17,,,,US,1970-12-04
1787,Bottlenose,NOA0000340,Apo Calf,F,a,,Born,1980-05-31,Unknown,,,,Sea Life Park Hawaii,US,Died,1980-06-07,MALNUTRITION,,,US,1980-05-31
1788,Bottlenose,NOA0000341,Ipo,F,e,1973,Capture,1980-10-27,Unknown,,,,Sea Life Park Hawaii,US,Died,1984-01-20,UNDETERMINED,,,US,1980-10-27
1789,Bottlenose,NOA0000354,,F,u,,Capture,1984-08-22,Unknown,,,,Sea Life Park Hawaii,US,Died,1991-05-27,SEVERE PULMONARY HEMORRHAGE & NECROSIS,,,US,1984-08-22
1790,Bottlenose,NOA0000356,,F,u,,Capture,1984-09-07,Unknown,,,,Sea Life Park Hawaii,US,Died,1984-09-16,ACUTE PNEUMONIA,,,US,1984-09-07
1791,Bottlenose,NOA0000358,,F,u,,Capture,1984-09-18,Unknown,,,,Sea Life Park Hawaii,US,Died,1993-07-14,PNEUMONIA,,,US,1984-09-18
1792,Bottlenose,NOA0000359,,F,u,,Capture,1984-09-19,Unknown,,,,Sea Life Park Hawaii,US,Died,1989-05-21,ACUTE BACTERIAL INFECTION,,,US,1984-09-19
1793,Unspecified Or Porpoise,NOA0000366,Laka's Baby,M,a,1985,Born,1985-05-11,Unknown,,,,Sea Life Park Hawaii,US,Died,1985-05-11,STILLBORN,,,US,1985-05-11
1794,Bottlenose,NOA0000371,Bak,F,e,,Capture,1984-02-24,Unknown,,,,Sea Life Park Hawaii,US,Died,1995-02-27,PNEUMONIA,,,US,1984-02-24
1795,False Killer Whale,NOA0000372,,M,a,1986,Born,1986-05-01,Unknown,,,,Sea Life Park Hawaii,US,Died,1988-03-02,PANCREATIC NECROSIS,,,US,1986-05-01
1796,Bottlenose,NOA0000382,Paakiki's Calf,M,a,,Born,1988-04-21,Unknown,,,,Sea Life Park Hawaii,US,Died,1988-05-03,INADEQUATE NUTRIENT INTAKE,,,US,1988-04-21
1797,Bottlenose,NOA0000384,Lauwae's Calf,F,a,1988,Born,1988-05-09,Unknown,,,,Sea Life Park Hawaii,US,Died,1988-05-29,DEBILITATION,,,US,1988-05-09
1798,Bottlenose,NOA0000400,Kekaimalu's Calf,F,a,,Born,1990-07-19,Unknown,,,,Sea Life Park Hawaii,US,Died,1990-07-27,"MALNUTRITION, POSSIBLE",,,US,1990-07-19
1799,Bottlenose,NOA0000409,Pa'akiki's Calf,F,a,1991,Born,1991-07-02,Unknown,,,,Sea Life Park Hawaii,US,Died,1991-07-05,MULTIFOCAL DIFFUSE MODERATE PNEUMONIA,,,US,1991-07-02
1800,False Killer Whale,NOA0000412,Sirius,M,e,1986,Capture,1990-01-22,Unknown,,,,Sea Life Park Hawaii,US,Died,1996-05-10,Chronic infection,,,US,1990-01-22
1801,False Killer Whale,NOA0000413,Arc,F,e,1988,Capture,1990-01-28,Unknown,,,,Sea Life Park Hawaii,US,Died,1997-08-20,Bowel Torsion,,,US,1990-01-28
1802,Bottlenose,NOA0000417,Lauwae's Calf,M,a,1993,Born,1993-06-11,Unknown,,,,Sea Life Park Hawaii,US,Died,1993-06-27,CONGESTIVE HEART FAILURE,,,US,1993-06-11
1803,Melon-Headed Whale,NOA0005944,Keauhou,F,e,1998,Rescue,1998-04-10,Unknown,,,,Sea Life Park Hawaii,US,Died,2003-06-22,pending,,,US,1998-04-10
1804,Bottlenose,NOA0002928,Presley,M,a,1987,Born,1987-09-01,Unknown,,,,"Gulf World Marine Park, Inc.",US,Died,2006-04-23,fungal pyogramulomatous encephalitis,,,US,1987-09-01
1805,Bottlenose,NOA0001335,,M,u,,Capture,1964-06-12,Unknown,,,,Minnesota Zoological Garden,US,Died,1999-07-01,Severe broncopneumonia/centrilobular hepatic necrosis,,,US,1964-06-12
1806,Killer Whale; Orca,NOA0002846,Orky,M,e,1958,Capture,1968-05-10,Unknown,,,,Sea World of California,US,Died,1988-09-26,ACUTE BRONCHOPNEUMONIA NEPHROPATHY,,,US,1968-05-10
